sender.location,sender.latitude,sender.longitude,receiver.location,receiver.latitude,receiver.longitude,date,sender.country,receiver.country,journey
"USA, Camp Voigt, Platts Springs, 13 miles east of Shreveport (LA)",32.525152,-93.750179,"USA, Industry (TX)",29.972446,-96.502193,1862-09-17,USA,USA,32.525152 -93.750179 29.972446 -96.502193
"USA, Camp Voigt, Platts Springs, 13 miles east of Shreveport (LA)",32.525152,-93.750179,"USA, Industry (TX)",29.972446,-96.502193,1862-09-21,USA,USA,32.525152 -93.750179 29.972446 -96.502193
"USA, Monroe, Washita Parish (LA)",32.509311,-92.119301,"USA, Industry (TX)",29.972446,-96.502193,1862-09-28,USA,USA,32.509311 -92.119301 29.972446 -96.502193
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Industry (TX)",29.972446,-96.502193,1862-10-05,USA,USA,32.352646 -90.877882 29.972446 -96.502193
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Industry (TX)",29.972446,-96.502193,1862-10-07,USA,USA,32.352646 -90.877882 29.972446 -96.502193
"USA, Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,1862-10-18,USA,USA,34.767597 -89.448689 29.972446 -96.502193
"USA, Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,1862-10-21,USA,USA,34.767597 -89.448689 29.972446 -96.502193
"USA, Camp Cold Water, six miles north of Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,1862-11-03,USA,USA,34.767597 -89.448689 29.972446 -96.502193
"USA, Camp on Hatchie River 18 miles south of Holly Springs (MS)",34.767597,-89.448689,"USA, Industry (TX)",29.972446,-96.502193,1862-11-12,USA,USA,34.767597 -89.448689 29.972446 -96.502193
"USA, Camp Tippah Ford 8 miles south of Abbeville (MS)",34.503159,-89.503137,"USA, Industry (TX)",29.972446,-96.502193,1862-11-14,USA,USA,34.503159 -89.503137 29.972446 -96.502193
"USA, Camp Rocks Ford (MS)/USA, Grenada (MS)",33.769005,-89.808419,"USA, Industry (TX)",29.972446,-96.502193,1862-12-10,USA,USA,33.769005 -89.808419 29.972446 -96.502193
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,1862-12-18,USA,USA,33.769005 -89.808419 29.760427 -95.369803
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,1862-12-18,USA,USA,33.769005 -89.808419 29.760427 -95.369803
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,1862-12-29,USA,USA,33.769005 -89.808419 29.760427 -95.369803
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,1863-01-07,USA,USA,33.769005 -89.808419 29.760427 -95.369803
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,1863-01-11,USA,USA,33.769005 -89.808419 29.760427 -95.369803
"USA, Grenada (MS)",33.769005,-89.808419,"USA, Houston (TX)",29.760427,-95.369803,1863-01-18,USA,USA,33.769005 -89.808419 29.760427 -95.369803
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,1863-02-10,USA,USA,32.352646 -90.877882 29.760427 -95.369803
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,1863-02-11,USA,USA,32.352646 -90.877882 29.760427 -95.369803
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,NA,USA,USA,32.352646 -90.877882 29.760427 -95.369803
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,1863-02-25,USA,USA,32.352646 -90.877882 29.760427 -95.369803
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,1863-03-02,USA,USA,32.352646 -90.877882 29.760427 -95.369803
"USA, Yazoo City (MS)",32.855133,-90.405647,"USA, Houston (TX)",29.760427,-95.369803,1863-03-08,USA,USA,32.855133 -90.405647 29.760427 -95.369803
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,1863-03-17,USA,USA,33.530882 -90.233851 29.760427 -95.369803
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,1863-03-23,USA,USA,33.530882 -90.233851 29.760427 -95.369803
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,1863-03-31,USA,USA,33.530882 -90.233851 29.760427 -95.369803
"USA, Fort Point Leflore (MS)",33.636191,-90.349637,"USA, Houston (TX)",29.760427,-95.369803,1863-04-26,USA,USA,33.636191 -90.349637 29.760427 -95.369803
"USA, Fort Pemberton (MS)",33.530882,-90.233851,"USA, Houston (TX)",29.760427,-95.369803,1863-05-11,USA,USA,33.530882 -90.233851 29.760427 -95.369803
"USA, Yazoo City (MS)",32.855133,-90.405647,"USA, Houston (TX)",29.760427,-95.369803,1863-06-05,USA,USA,32.855133 -90.405647 29.760427 -95.369803
"USA, near Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,1863-07-17,USA,USA,32.352646 -90.877882 29.760427 -95.369803
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, Houston (TX)",29.760427,-95.369803,1863-07-21,USA,USA,32.352646 -90.877882 29.760427 -95.369803
"USA, New York (NY)",40.712784,-74.005941000000007,"USA, Houston (TX)",29.760427,-95.369803,1865-04-11,USA,USA,40.712784 -74.005941 29.760427 -95.369803
"GER, Bremen",53.079296,8.801694,"GER, Heidelberg",50.864588,12.170508,1858-02-22,GER,GER,53.079296 8.801694 50.864588 12.170508
"GER, Bremen",53.079296,8.801694,"GER, Heidelberg",50.864588,12.170508,1858-03-30,GER,GER,53.079296 8.801694 50.864588 12.170508
"GER, Bremerhaven",53.503208,8.571824,"GER, Heidelberg",50.864588,12.170508,1858-11-29,GER,GER,53.503208 8.571824 50.864588 12.170508
"CHN, Hongkong",22.278315,114.174695,"GER, Neuenheim (Heidelberg)",49.415083,8.683927,1862-07-14,CHN,GER,22.278315 114.174695 49.415083 8.683927
"CHN, Hongkong",22.278315,114.174695,"GER, Neuenheim (Heidelberg)",49.415083,8.683927,1862-07-14,CHN,GER,22.278315 114.174695 49.415083 8.683927
"USA, Litchfield (IL)",39.175326,-89.654258,"GER, Heidelberg",50.864588,12.170508,1868-06-21,USA,GER,39.175326 -89.654258 50.864588 12.170508
"USA, Litchfield (IL)",39.175326,-89.654258,"GER, Achern",48.626619,8.074921,1870-12-27,USA,GER,39.175326 -89.654258 48.626619 8.074921
"USA, Chicago (IL)",41.878114,-87.629798,"GER, Heidelberg",50.864588,12.170508,1893-09-28,USA,GER,41.878114 -87.629798 50.864588 12.170508
"USA, Chicago (IL)",41.878114,-87.629798,"GER, Heidelberg",50.864588,12.170508,1902-12-14,USA,GER,41.878114 -87.629798 50.864588 12.170508
"USA, New York (NY)",40.712784,-74.005941000000007,"GER, Karlsruhe",49.00689,8.403653,1920-02-20,USA,GER,40.712784 -74.005941 49.00689 8.403653
"GBR, Edinburgh",55.953252,-3.188267,"GER, Karlsruhe",49.00689,8.403653,1920-04-25,GBR,GER,55.953252 -3.188267 49.00689 8.403653
"USA, Detroit (MI)",42.331427,-83.045754,"GER, Niedermarpe",51.219393,8.145807,1852-07-25,USA,GER,42.331427 -83.045754 51.219393 8.145807
"USA, Lyons (MI)",42.981977,-84.946945,"GER, Niedermarpe",51.219393,8.145807,1837-05-31,USA,GER,42.981977 -84.946945 51.219393 8.145807
"USA, Camp Fletcher",41.957583,-72.519026,"USA, (MO)",37.964253,-91.831833,1862-09-09,USA,USA,41.957583 -72.519026 37.964253 -91.831833
"USA, Ironton (OH)",38.536747,-82.682941,"USA, (MO)",37.964253,-91.831833,1862-10-16,USA,USA,38.536747 -82.682941 37.964253 -91.831833
"USA, Ironton (OH)",38.536747,-82.682941,"USA, (MO)",37.964253,-91.831833,1862-10-16,USA,USA,38.536747 -82.682941 37.964253 -91.831833
"USA, Ironton (OH)",38.536747,-82.682941,"USA, (MO)",37.964253,-91.831833,1862-10-17,USA,USA,38.536747 -82.682941 37.964253 -91.831833
"USA, Camp Haines near Patterson (MO)",37.1885,-90.55096,"USA, (MO)",37.964253,-91.831833,1862-10-26,USA,USA,37.1885 -90.55096 37.964253 -91.831833
"USA, Patterson (MO)",37.1885,-90.55096,"USA, (MO)",37.964253,-91.831833,1862-11-06,USA,USA,37.1885 -90.55096 37.964253 -91.831833
"USA, St. Genevieve (MO)",37.978662,-90.047558,"USA, (MO)",37.964253,-91.831833,1862-11-30,USA,USA,37.978662 -90.047558 37.964253 -91.831833
"USA, Helena (AR)",34.529125,-90.590027,"USA, (MO)",37.964253,-91.831833,1862-12-06,USA,USA,34.529125 -90.590027 37.964253 -91.831833
"USA, Vicksburg (MS)",32.352646,-90.877882,"USA, (MO)",37.964253,-91.831833,1863-01-10,USA,USA,32.352646 -90.877882 37.964253 -91.831833
"USA, Camp near Vicksburg (MS)",32.352646,-90.877882,"USA, (MO)",37.964253,-91.831833,1863-02-17,USA,USA,32.352646 -90.877882 37.964253 -91.831833
"USA, Camp near Vicksburg (MS)",32.352646,-90.877882,"USA, (MO)",37.964253,-91.831833,1863-03-16,USA,USA,32.352646 -90.877882 37.964253 -91.831833
"USA, Greenville (MS)",33.399661,-91.037703,"USA, (MO)",37.964253,-91.831833,NA,USA,USA,33.399661 -91.037703 37.964253 -91.831833
"USA, Camp near Vicksburg (MS)",32.352646,-90.877882,"USA, (MO)",37.964253,-91.831833,1863-06-20,USA,USA,32.352646 -90.877882 37.964253 -91.831833
"USA, Camp Chairmann near Vicksburg (MS)",32.352646,-90.877882,"USA, (MO)",37.964253,-91.831833,1863-08-01,USA,USA,32.352646 -90.877882 37.964253 -91.831833
"USA, Memphis (TN)",35.149534,-90.04898,"USA, (MO)",37.964253,-91.831833,1863-10-11,USA,USA,35.149534 -90.04898 37.964253 -91.831833
"USA, 155 miles away from Memphis (TN)",35.149534,-90.04898,"USA, (MO)",37.964253,-91.831833,1863-10-18,USA,USA,35.149534 -90.04898 37.964253 -91.831833
"USA, Camp near Iuka (MS)",34.811757,-88.190041,"USA, (MO)",37.964253,-91.831833,1863-10-24,USA,USA,34.811757 -88.190041 37.964253 -91.831833
"USA, Bridgeport (AL)",34.947581,-85.714415,"USA, (MO)",37.964253,-91.831833,1863-11-10,USA,USA,34.947581 -85.714415 37.964253 -91.831833
"USA, Bridgeport (AL)",34.947581,-85.714415,"USA, (MO)",37.964253,-91.831833,1863-11-19,USA,USA,34.947581 -85.714415 37.964253 -91.831833
"USA, Chattanooga (TN)",35.04563,-85.30968,"USA, (MO)",37.964253,-91.831833,1863-11-30,USA,USA,35.04563 -85.30968 37.964253 -91.831833
"USA, Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-02-01,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-02-15,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Camp Proclamation near Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-02-17,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Camp Proclamation near Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-02-25,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Camp Proclamation near Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-03-26,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Camp Proclamation near Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-04-07,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Camp Proclamation near Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-04-14,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Camp Proclamation near Woodville (AL)",34.627865,-86.274428,"USA, (MO)",37.964253,-91.831833,1864-04-24,USA,USA,34.627865 -86.274428 37.964253 -91.831833
"USA, Kingston (GA)",34.237039,-84.94411,"USA, (MO)",37.964253,-91.831833,1864-05-20,USA,USA,34.237039 -84.94411 37.964253 -91.831833
"USA, Kingston (GA)",34.237039,-84.94411,"USA, (MO)",37.964253,-91.831833,1864-05-20,USA,USA,34.237039 -84.94411 37.964253 -91.831833
"USA, Camp near Cattahoochee River",34.786997,-83.782905,"USA, (MO)",37.964253,-91.831833,1864-07-11,USA,USA,34.786997 -83.782905 37.964253 -91.831833
"USA, Atlanta (GA)",33.748995,-84.387982,"USA, (MO)",37.964253,-91.831833,NA,USA,USA,33.748995 -84.387982 37.964253 -91.831833
"USA, Camp near Atlanta (GA)",33.392451,-84.314251,"USA, (MO)",37.964253,-91.831833,1864-08-06,USA,USA,33.392451 -84.314251 37.964253 -91.831833
"USA, Chattanooga (TN)",35.04563,-85.30968,"USA, (MO)",37.964253,-91.831833,1864-10-23,USA,USA,35.04563 -85.30968 37.964253 -91.831833
"USA, Camp near Chattanooga (TN)",35.14967,-84.959077,"USA, (MO)",37.964253,-91.831833,1864-11-12,USA,USA,35.14967 -84.959077 37.964253 -91.831833
"USA, Bridgeport (AL)",34.947581,-85.714415,"USA, (MO)",37.964253,-91.831833,1865-01-05,USA,USA,34.947581 -85.714415 37.964253 -91.831833
"USA, Bridgeport (AL)",34.947581,-85.714415,"USA, (MO)",37.964253,-91.831833,1865-01-31,USA,USA,34.947581 -85.714415 37.964253 -91.831833
"USA, Bridgeport (AL)",34.947581,-85.714415,"USA, (MO)",37.964253,-91.831833,1865-02-23,USA,USA,34.947581 -85.714415 37.964253 -91.831833
"USA, Bridgeport (AL)",34.947581,-85.714415,"USA, (MO)",37.964253,-91.831833,1865-04-11,USA,USA,34.947581 -85.714415 37.964253 -91.831833
"USA, New York (NY)",40.712784,-74.005941000000007,"USA, (MO)",37.964253,-91.831833,1865-05-08,USA,USA,40.712784 -74.005941 37.964253 -91.831833
"USA, Evansville (IN)",37.971559,-87.57109,"GER, Dresden",51.050409,13.737262,1862-09-09,USA,GER,37.971559 -87.57109 51.050409 13.737262
"USA, Leavenworth (KS)",39.311111,-94.922464,"USA, Evansville (IN)",37.971559,-87.57109,1862-08-31,USA,USA,39.311111 -94.922464 37.971559 -87.57109
"USA, Chicago (IL)",41.878114,-87.629798,"GER, Dresden",51.050409,13.737262,1863-09-20,USA,GER,41.878114 -87.629798 51.050409 13.737262
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Altena",51.301524,7.671439,1848-07-20,USA,GER,38.627003 -90.199404 51.301524 7.671439
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Altena",51.301524,7.671439,1848-07-20,USA,GER,38.627003 -90.199404 51.301524 7.671439
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Altena",51.301524,7.671439,1848-08-01,USA,GER,38.627003 -90.199404 51.301524 7.671439
"USA, Edwardsville (IL)",38.811436,-89.953157,"GER, Altena",51.301524,7.671439,1852-10-18,USA,GER,38.811436 -89.953157 51.301524 7.671439
"USA, Edwardsville (IL)",38.811436,-89.953157,"GER, Altena",51.301524,7.671439,1856-11-09,USA,GER,38.811436 -89.953157 51.301524 7.671439
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Altena",51.301524,7.671439,1855-12-31,USA,GER,38.627003 -90.199404 51.301524 7.671439
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Altena",51.301524,7.671439,1869-06-12,USA,GER,38.627003 -90.199404 51.301524 7.671439
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Altena",51.301524,7.671439,1873-02-13,USA,GER,38.627003 -90.199404 51.301524 7.671439
"USA, Edwardsville (IL)",38.811436,-89.953157,"GER, Altena",51.301524,7.671439,1874-01-25,USA,GER,38.811436 -89.953157 51.301524 7.671439
"USA, Hermann (MO)",38.704212,-91.437384,"USA, Kansas City (KS)",39.114053,-94.627464,1896-05-20,USA,USA,38.704212 -91.437384 39.114053 -94.627464
"USA, Lock Haven (PA)",41.137013,-77.446926,"USA, Kansas City (KS)",39.114053,-94.627464,1895-05-24,USA,USA,41.137013 -77.446926 39.114053 -94.627464
"USA, Nebraska City (NE)",40.676575,-95.859362,"GER, Osterath",51.272935,6.619451,1871-07-20,USA,GER,40.676575 -95.859362 51.272935 6.619451
"USA, Saint Joseph (MN)",45.564772,-94.317966,"GER, Osterath",51.272935,6.619451,1873-05-02,USA,GER,45.564772 -94.317966 51.272935 6.619451
"USA, Saint Joseph (MN)",45.564772,-94.317966,"GER, Osterath",51.272935,6.619451,1874-02-25,USA,GER,45.564772 -94.317966 51.272935 6.619451
"USA, Saint Joseph (MN)",45.564772,-94.317966,"GER, Osterath",51.272935,6.619451,1874-04-20,USA,GER,45.564772 -94.317966 51.272935 6.619451
"USA, Saint Joseph (MN)",45.564772,-94.317966,"GER, Osterath",51.272935,6.619451,1874-09-13,USA,GER,45.564772 -94.317966 51.272935 6.619451
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Borghorst",52.121716,7.394318,1843-11-28,USA,GER,38.627003 -90.199404 52.121716 7.394318
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Borghorst",52.121716,7.394318,1843-12-11,USA,GER,38.627003 -90.199404 52.121716 7.394318
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Emsdetten",52.168189,7.531058,1850-03-04,USA,GER,38.627003 -90.199404 52.168189 7.531058
"USA, Cincinnati  (OH)",39.103118,-84.51202,"GER, Borghorst",52.121716,7.394318,1858-03-14,USA,GER,39.103118 -84.51202 52.121716 7.394318
"USA, Keuterville (ID)",46.034046,-116.441535,"GER, Borghorst",52.121716,7.394318,1895-06-25,USA,GER,46.034046 -116.441535 52.121716 7.394318
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Borghorst",52.121716,7.394318,1903-06-20,USA,GER,38.627003 -90.199404 52.121716 7.394318
"USA, Stites (ID)",46.091559,-115.976253,"GER, Borghorst",52.121716,7.394318,1905-05-22,USA,GER,46.091559 -115.976253 52.121716 7.394318
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Borghorst",52.121716,7.394318,1908-12-24,USA,GER,38.627003 -90.199404 52.121716 7.394318
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Borghorst",52.121716,7.394318,1909-10-06,USA,GER,38.627003 -90.199404 52.121716 7.394318
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Borghorst",52.121716,7.394318,1910-07-26,USA,GER,38.627003 -90.199404 52.121716 7.394318
"USA, Stites (ID)",46.091559,-115.976253,"GER, Borghorst",52.121716,7.394318,1911-02-16,USA,GER,46.091559 -115.976253 52.121716 7.394318
"USA, Stites (ID)",46.091559,-115.976253,"GER, Borghorst",52.121716,7.394318,1911-01-06,USA,GER,46.091559 -115.976253 52.121716 7.394318
"USA, Westphalia (KS)",38.181968,-95.49026,"GER, Borghorst",52.121716,7.394318,1914-02-12,USA,GER,38.181968 -95.49026 52.121716 7.394318
"USA, Westphalia (KS)",38.181968,-95.49026,"GER, Ossendorf",50.981396,6.895335,1919-10-08,USA,GER,38.181968 -95.49026 50.981396 6.895335
"USA, Westphalia (KS)",38.181968,-95.49026,"GER, Holthausen (Kreis Steinfurt)",52.144566,7.333464,1921-10-30,USA,GER,38.181968 -95.49026 52.144566 7.333464
"USA, Westphalia (KS)",38.181968,-95.49026,"GER, Borghorst",52.121716,7.394318,1924-12-04,USA,GER,38.181968 -95.49026 52.121716 7.394318
"USA, Baltimore (MD) (MD)",39.290385,-76.612189,"GER, Odenwald",48.981625,8.313727,NA,USA,GER,39.290385 -76.612189 48.981625 8.313727
"GER, Darmstadt",49.872825,8.651193,"GER, Schlitz",50.67586,9.562732,1857-11-11,GER,GER,49.872825 8.651193 50.67586 9.562732
"USA, Joliet (IL)",41.525031,-88.081725,"GER, Delve",54.299361,9.249766,1857-05-17,USA,GER,41.525031 -88.081725 54.299361 9.249766
"USA, Joliet (IL)",41.525031,-88.081725,"GER, Delve",54.299361,9.249766,1857-10-28,USA,GER,41.525031 -88.081725 54.299361 9.249766
"USA, Joliet (IL)",41.525031,-88.081725,"GER, Delve",54.299361,9.249766,1858-04-18,USA,GER,41.525031 -88.081725 54.299361 9.249766
"USA, Joliet (IL)",41.525031,-88.081725,"GER, Delve",54.299361,9.249766,1858-09-24,USA,GER,41.525031 -88.081725 54.299361 9.249766
"USA, Joliet (IL)",41.525031,-88.081725,"GER, Delve",54.299361,9.249766,1858-11-16,USA,GER,41.525031 -88.081725 54.299361 9.249766
"USA, Joliet (IL)",41.525031,-88.081725,"GER, Delve",54.299361,9.249766,1858-11-17,USA,GER,41.525031 -88.081725 54.299361 9.249766
"USA, Joliet (IL)",41.525031,-88.081725,"GER, Delve",54.299361,9.249766,1859-11-20,USA,GER,41.525031 -88.081725 54.299361 9.249766
"USA, Camp Defiance, Cairo (IL)",37.005329,-89.176461,"GER, Delve",54.299361,9.249766,1861-06-15,USA,GER,37.005329 -89.176461 54.299361 9.249766
"USA, Peoria (IL)",40.693649,-89.588986,"GER, Delve",54.299361,9.249766,1861-08-24,USA,GER,40.693649 -89.588986 54.299361 9.249766
"USA, Camp Schadt near Lebanon (MO)",37.680597,-92.663787,"GER, Delve",54.299361,9.249766,1862-02-03,USA,GER,37.680597 -92.663787 54.299361 9.249766
"USA, Camp near Batesville (AR)",35.712072,-91.765153,"GER, Delve",54.299361,9.249766,1862-06-12,USA,GER,35.712072 -91.765153 54.299361 9.249766
"USA, Camp Helena (AR)",34.529125,-90.590027,"GER, Delve",54.299361,9.249766,1862-09-24,USA,GER,34.529125 -90.590027 54.299361 9.249766
"USA, Peoria (IL)",40.693649,-89.588986,"GER, Delve",54.299361,9.249766,1863-09-19,USA,GER,40.693649 -89.588986 54.299361 9.249766
"USA, New Richmond (OH)",38.948676,-84.279937,"GER, Emmendingen",48.117092,7.853905,1850-10-09,USA,GER,38.948676 -84.279937 48.117092 7.853905
"USA, New Braunfels (TX)",29.703002,-98.124453,"GER, Emmendingen",48.117092,7.853905,1851-06-18,USA,GER,29.703002 -98.124453 48.117092 7.853905
"USA, New Braunfels (TX)",29.703002,-98.124453,"GER, Emmendingen",48.117092,7.853905,NA,USA,GER,29.703002 -98.124453 48.117092 7.853905
"USA, New Braunfels (TX)",29.703002,-98.124453,"GER, Emmendingen",48.117092,7.853905,1852-08-04,USA,GER,29.703002 -98.124453 48.117092 7.853905
"USA, New Braunfels (TX)",29.703002,-98.124453,"GER, Emmendingen",48.117092,7.853905,1854-09-19,USA,GER,29.703002 -98.124453 48.117092 7.853905
"USA, New Braunfels (TX)",29.703002,-98.124453,"GER, Emmendingen",48.117092,7.853905,1855-03-13,USA,GER,29.703002 -98.124453 48.117092 7.853905
"USA, New Braunfels (TX)",29.703002,-98.124453,"GER, Emmendingen",48.117092,7.853905,1857-01-27,USA,GER,29.703002 -98.124453 48.117092 7.853905
"USA, Cincinnati (OH)",39.103118,-84.51202,"GER, Waldkirch",48.091468,7.958647,1861-01-10,USA,GER,39.103118 -84.51202 48.091468 7.958647
"USA, Cincinnati (OH)",39.103118,-84.51202,"GER, Waldkirch",48.091468,7.958647,1863-11-06,USA,GER,39.103118 -84.51202 48.091468 7.958647
"USA, Petersburg (IL)",40.011715,-89.848165,"GER, Wiesede",53.450941,7.769122,1857-12-20,USA,GER,40.011715 -89.848165 53.450941 7.769122
